GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500061,308,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,8,36,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,12,1,0,20250611,PHX,DAL
Shot Chart Detail,1022500061,503,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,5,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-236,32,1,1,20250611,PHX,DAL
Shot Chart Detail,1022500070,313,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,8,2,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,32,118,1,0,20250615,LVA,PHX
Shot Chart Detail,1022500070,516,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,3,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,23,169,1,0,20250615,LVA,PHX
Shot Chart Detail,1022500070,533,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,2,24,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-36,129,1,0,20250615,LVA,PHX
Shot Chart Detail,1022500077,50,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,7,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-210,125,1,1,20250618,CON,PHX
Shot Chart Detail,1022500077,321,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,9,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,27,1,0,20250618,CON,PHX
Shot Chart Detail,1022500077,342,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,7,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-166,170,1,0,20250618,CON,PHX
Shot Chart Detail,1022500078,28,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,7,50,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-33,1,0,20250619,NYL,PHX
Shot Chart Detail,1022500078,30,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,7,44,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,48,1,1,20250619,NYL,PHX
Shot Chart Detail,1022500078,54,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,6,14,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,171,188,1,0,20250619,NYL,PHX
Shot Chart Detail,1022500078,73,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,4,53,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-75,13,1,1,20250619,NYL,PHX
Shot Chart Detail,1022500078,259,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,3,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,-11,1,0,20250619,NYL,PHX
Shot Chart Detail,1022500078,345,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,8,49,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-178,203,1,0,20250619,NYL,PHX
Shot Chart Detail,1022500078,370,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,7,11,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,156,35,1,1,20250619,NYL,PHX
Shot Chart Detail,1022500078,374,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,6,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,138,25,1,1,20250619,NYL,PHX
Shot Chart Detail,1022500078,386,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,6,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,149,22,1,1,20250619,NYL,PHX
Shot Chart Detail,1022500078,393,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,5,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,23,1,1,20250619,NYL,PHX
Shot Chart Detail,1022500078,520,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,7,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-183,47,1,1,20250619,NYL,PHX
Shot Chart Detail,1022500078,558,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,4,2,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,123,8,1,1,20250619,NYL,PHX
Shot Chart Detail,1022500083,66,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,5,21,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,-28,1,1,20250621,CHI,PHX
Shot Chart Detail,1022500083,329,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,8,21,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,5,1,1,20250621,CHI,PHX
Shot Chart Detail,1022500083,348,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,6,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,142,122,1,0,20250621,CHI,PHX
Shot Chart Detail,1022500083,537,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,4,0,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-29,69,1,1,20250621,CHI,PHX
Shot Chart Detail,1022500101,16,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,8,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-166,175,1,0,20250627,PHX,NYL
Shot Chart Detail,1022500101,30,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,7,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,133,210,1,1,20250627,PHX,NYL
Shot Chart Detail,1022500101,219,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,3,31,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,25,1,1,20250627,PHX,NYL
Shot Chart Detail,1022500101,289,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,9,28,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,7,1,0,20250627,PHX,NYL
Shot Chart Detail,1022500101,293,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,9,9,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-154,48,1,1,20250627,PHX,NYL
Shot Chart Detail,1022500101,494,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,5,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,132,61,1,0,20250627,PHX,NYL
Shot Chart Detail,1022500106,20,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,8,27,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,48,25,1,0,20250629,PHX,LVA
Shot Chart Detail,1022500106,31,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,7,19,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,36,1,0,20250629,PHX,LVA
Shot Chart Detail,1022500106,57,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,5,20,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,32,1,1,20250629,PHX,LVA
Shot Chart Detail,1022500106,179,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,7,47,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-15,79,1,0,20250629,PHX,LVA
Shot Chart Detail,1022500106,212,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,5,50,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,9,165,1,0,20250629,PHX,LVA
Shot Chart Detail,1022500106,310,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,9,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-127,211,1,0,20250629,PHX,LVA
Shot Chart Detail,1022500106,359,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,5,57,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-55,40,1,0,20250629,PHX,LVA
Shot Chart Detail,1022500112,37,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,7,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,22,223,29,1,1,20250703,DAL,PHX
Shot Chart Detail,1022500112,164,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,7,54,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,101,163,1,1,20250703,DAL,PHX
Shot Chart Detail,1022500112,174,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,7,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-9,170,1,1,20250703,DAL,PHX
Shot Chart Detail,1022500112,560,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,5,30,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-95,150,1,0,20250703,DAL,PHX
Shot Chart Detail,1022500112,576,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,4,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-4,1,1,20250703,DAL,PHX
Shot Chart Detail,1022500112,592,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,3,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,7,1,1,20250703,DAL,PHX
Shot Chart Detail,1022500120,140,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,0,37,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-35,69,1,0,20250707,PHX,DAL
Shot Chart Detail,1022500120,142,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,0,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,21,1,0,20250707,PHX,DAL
Shot Chart Detail,1022500120,174,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,8,24,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-85,151,1,0,20250707,PHX,DAL
Shot Chart Detail,1022500120,199,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,7,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-122,109,1,0,20250707,PHX,DAL
Shot Chart Detail,1022500120,243,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,4,54,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,38,98,1,0,20250707,PHX,DAL
Shot Chart Detail,1022500120,259,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,3,52,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-71,240,1,0,20250707,PHX,DAL
Shot Chart Detail,1022500120,278,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,2,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-213,123,1,0,20250707,PHX,DAL
Shot Chart Detail,1022500120,368,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,7,45,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,44,29,1,1,20250707,PHX,DAL
Shot Chart Detail,1022500120,498,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,9,28,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,43,1,0,20250707,PHX,DAL
Shot Chart Detail,1022500120,502,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,9,1,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,230,43,1,0,20250707,PHX,DAL
Shot Chart Detail,1022500120,524,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,7,9,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,15,1,1,20250707,PHX,DAL
Shot Chart Detail,1022500125,125,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,1,1,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,-2,1,0,20250709,PHX,MIN
Shot Chart Detail,1022500125,240,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,3,5,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,39,1,0,20250709,PHX,MIN
Shot Chart Detail,1022500125,253,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,2,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,160,180,1,1,20250709,PHX,MIN
Shot Chart Detail,1022500125,257,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,1,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,31,1,1,20250709,PHX,MIN
Shot Chart Detail,1022500125,288,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,9,13,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,25,1,0,20250709,PHX,MIN
Shot Chart Detail,1022500125,298,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,8,19,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,31,113,1,1,20250709,PHX,MIN
Shot Chart Detail,1022500125,301,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,7,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,124,145,1,1,20250709,PHX,MIN
Shot Chart Detail,1022500125,305,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,7,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-140,198,1,0,20250709,PHX,MIN
Shot Chart Detail,1022500125,417,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,9,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,20,1,1,20250709,PHX,MIN
Shot Chart Detail,1022500125,436,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,7,54,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,29,1,0,20250709,PHX,MIN
Shot Chart Detail,1022500125,466,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,6,14,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-101,72,1,1,20250709,PHX,MIN
Shot Chart Detail,1022500125,469,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,5,36,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,22,176,1,0,20250709,PHX,MIN
Shot Chart Detail,1022500125,509,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,1,20,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,55,1,0,20250709,PHX,MIN
Shot Chart Detail,1022500138,30,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,7,14,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-232,28,1,1,20250714,GSV,PHX
Shot Chart Detail,1022500138,34,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,6,45,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-233,49,1,1,20250714,GSV,PHX
Shot Chart Detail,1022500138,47,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,6,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,140,1,0,20250714,GSV,PHX
Shot Chart Detail,1022500138,244,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-177,179,1,0,20250714,GSV,PHX
Shot Chart Detail,1022500138,284,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,0,5,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-1,1,0,20250714,GSV,PHX
Shot Chart Detail,1022500138,496,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,5,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-38,246,1,1,20250714,GSV,PHX
Shot Chart Detail,1022500155,18,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,8,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,238,1,1,20250725,NYL,PHX
Shot Chart Detail,1022500155,26,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,7,43,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-111,182,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500155,229,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,6,2,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,10,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500155,349,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,8,39,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,60,174,1,1,20250725,NYL,PHX
Shot Chart Detail,1022500155,353,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,8,4,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-59,100,1,1,20250725,NYL,PHX
Shot Chart Detail,1022500155,364,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,6,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,213,142,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500155,523,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,7,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-3,109,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500155,548,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,4,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-94,176,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500155,565,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,3,14,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,14,1,1,20250725,NYL,PHX
Shot Chart Detail,1022500155,580,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,2,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-173,174,1,0,20250725,NYL,PHX
Shot Chart Detail,1022500163,17,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,8,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-7,216,1,0,20250727,WAS,PHX
Shot Chart Detail,1022500163,31,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,7,19,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,147,31,1,0,20250727,WAS,PHX
Shot Chart Detail,1022500163,56,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,5,47,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,6,1,1,20250727,WAS,PHX
Shot Chart Detail,1022500163,267,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,3,32,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-181,197,1,0,20250727,WAS,PHX
Shot Chart Detail,1022500163,347,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,7,57,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,-4,1,0,20250727,WAS,PHX
Shot Chart Detail,1022500163,361,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,6,48,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-15,1,1,20250727,WAS,PHX
Shot Chart Detail,1022500163,385,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,3,4,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,126,122,1,0,20250727,WAS,PHX
Shot Chart Detail,1022500163,511,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,7,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-127,63,1,1,20250727,WAS,PHX
Shot Chart Detail,1022500163,546,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,4,52,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,-16,1,1,20250727,WAS,PHX
Shot Chart Detail,1022500163,580,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,2,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,148,221,1,1,20250727,WAS,PHX
Shot Chart Detail,1022500170,12,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,9,7,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,85,152,1,0,20250730,IND,PHX
Shot Chart Detail,1022500170,277,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,4,10,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20250730,IND,PHX
Shot Chart Detail,1022500174,59,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,5,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,218,95,1,0,20250801,ATL,PHX
Shot Chart Detail,1022500174,205,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,5,19,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,130,1,1,0,20250801,ATL,PHX
Shot Chart Detail,1022500174,213,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,4,40,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,11,1,0,20250801,ATL,PHX
Shot Chart Detail,1022500174,498,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,4,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,44,237,1,1,20250801,ATL,PHX
Shot Chart Detail,1022500174,520,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,4,1,34,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-45,173,1,1,20250801,ATL,PHX
Shot Chart Detail,1022500182,7,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,9,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,1,1,0,20250803,CHI,PHX
Shot Chart Detail,1022500182,73,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,1,5,2,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,5,162,1,0,20250803,CHI,PHX
Shot Chart Detail,1022500182,195,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,6,9,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,1,20250803,CHI,PHX
Shot Chart Detail,1022500182,212,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,5,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,18,1,1,20250803,CHI,PHX
Shot Chart Detail,1022500182,218,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,4,31,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,156,95,1,1,20250803,CHI,PHX
Shot Chart Detail,1022500182,225,1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2,3,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,6,1,1,20250803,CHI,PHX
